sz,主板,000338,潍柴动力,2007-04-30,潍柴动力股份有限公司,"Weichai Power Co., Ltd.",山东省潍坊市高新技术产业开发区福寿东街197号甲,www.weichaipower.com,"5,990,833,895","4,244,315,825",华东,山东,潍坊市,C 制造业
sz,主板,000400,许继电气,1997-04-18,许继电气股份有限公司,"XJ ELECTRIC CO.,LTD",河南省许昌市许继大道1298号,www.xjec.com,"1,008,327,309","1,008,270,140",华中,河南,许昌市,C 制造业
sz,主板,000401,冀东水泥,1996-06-14,唐山冀东水泥股份有限公司,"TANGSHAN JIDONG CEMENT CO.,LTD",河北省唐山市丰润区林荫路,www.jdsn.com.cn,"1,347,522,914","1,347,207,180",华北,河北,唐山市,C 制造业
sz,主板,000402,金 融 街,1996-06-26,金融街控股股份有限公司,"FINANCIAL STREET HOLDINGS CO., LTD.",北京市西城区金城坊街7号,www.jrjkg.com,"2,988,929,907","2,987,636,046",华北,北京,北京市,K 房地产
sz,主板,000403,双林生物,1996-06-28,南方双林生物制药股份有限公司,"Southern Shuanglin Bio-pharmacy Co., LTD",山西省太原市晋源区长兴南街8号阳光城环球金融中心3004室,www.999yichun.cn,"492,434,666","487,162,900",华北,山西,太原市,C 制造业
sz,主板,000404,长虹华意,1996-06-19,长虹华意压缩机股份有限公司,"CHANGHONG HUAYI COMPRESSOR CO., LTD.",江西省景德镇市高新区长虹大道1号,www.hua-yi.cn,"695,995,979","694,652,798",华东,江西,景德镇市,C 制造业
sz,主板,000407,胜利股份,1996-07-03,山东胜利股份有限公司,"SHANDONG SHENGLI CO., LTD.",山东省济南市高新区港兴三路北段济南药谷1号楼B座32层,www.vicome.com,"880,084,656","875,743,830",华东,山东,济南市,D 水电煤气
sz,主板,000408,*ST藏格,1996-06-28,藏格控股股份有限公司,ZANGGE HOLDING COMPANY LIMITED,青海省格尔木市昆仑南路15-02号,,"1,993,779,522","473,486,160",西北,青海,格尔木市,C 制造业
sz,主板,000409,ST地矿,1996-06-27,山东地矿股份有限公司,"SHANDONG GEO-MINERAL CO., LTD",山东省济南市工业南路57-1号高新万达J3写字楼19层1910室,www.sddkgf.com.cn,"510,931,158","405,631,244",华东,山东,济南市,S 综合
sz,主板,000410,*ST沈机,1996-07-18,沈阳机床股份有限公司,"SHENYANG MACHINE TOOL CO.,LTD",辽宁省沈阳经济技术开发区开发大路17甲1号,www.smtcl.com,"1,684,035,944","1,680,914,444",东北,辽宁,沈阳市,C 制造业
sz,主板,000411,英特集团,1996-07-16,浙江英特集团股份有限公司,"ZHEJIANG INT’L GROUP CO.,LTD.",浙江省杭州市下城区东新路江南巷2号3幢,www.intmedic.com,"248,939,935","207,324,696",华东,浙江,杭州市,F 批发零售
sz,主板,000413,东旭光电,1996-09-25,东旭光电科技股份有限公司,"Tunghsu Optoelectronic Technology Co., Ltd.",河北省石家庄市高新技术产业开发区黄河大道9号,,"5,480,250,117","4,864,154,314",华北,河北,石家庄市,C 制造业
sz,主板,000415,渤海租赁,1996-07-16,渤海租赁股份有限公司,"Bohai Leasing Co.,Ltd.",新疆维吾尔自治区乌鲁木齐市沙依巴克区黄河路93号,www.bohaileasing.com,"6,184,521,282","3,547,396,604",西北,新疆,乌鲁木齐市,L 商务服务
sz,主板,000416,民生控股,1996-07-19,民生控股股份有限公司,"Minsheng Holdings Co.,Ltd",山东省青岛市崂山区株州路151号,,"531,871,494","531,641,098",华东,山东,青岛市,J 金融业
sz,主板,000417,合肥百货,1996-08-12,合肥百货大楼集团股份有限公司,"HEFEI DEPARTMENT STORE GROUP CO.,LTD",安徽省合肥市长江中路150号,www.hfbh.com.cn,"779,884,200","779,027,451",华东,安徽,合肥市,F 批发零售
sz,主板,000419,通程控股,1996-08-16,长沙通程控股股份有限公司,"CHANGSHA TONGCHENG HOLDINGS CO.,LTD",湖南省长沙市雨花区劳动西路589号,www.e-tongcheng.com,"543,582,655","543,299,845",华中,湖南,长沙市,F 批发零售
